current
41664
42688
38784
40064
39104
37376
38464
36736
41344
38336
41344
43968
38656
39232
43712
38592
38976
38144
38592
36608
40896
37952
34304
37248
40896
37568
42560
38080
36736
36096
39232
39488
38720
43328
38848
35968
35136
38016
37056
43904
36416
34816
39040
38912
36800
43904
39488
34304
37184
39104
39040
38656
42944
42368
39488
38912
35968
36416
36672
36224
41600
42304
39488
38016
40128
38656
41856
42624
38784
42560
37440
36992
38272
37824
38400
38912
38528
38912
41280
39424
35072
34432
38720
40896
35840
36352
34688
38720
40896
37568
36288
41472
38784
41216
35584
36096
42624
43712
38144
35392
39104
42048
39360
35968
41472
36288
38080
38656
38976
39424
38400
38848
38592
39040
38976
42176
37760
43648
35584
37568
37056
36608
37888
34816
38848
41728
36672
38336
35648
34816
36992
34816
34368
38656
36352
38336
40704
39296
42112
38208
36096
38272
41984
38400
38528
38656
39296
39104
37504
40896
39488
38528
41216
38208
36672
36672
39296
39040
36736
38656
43904
36544
37184
38784
43968
36672
38272
38592
43840
36608
38912
43776
36480
36480
38592
34944
39232
34880
42752
39040
37248
40896
35328
41728
35456
38912
43008
36992
38208
37568
35968
39104
41792
34368
38720
35328
36352
38464
42304
37440
35840
42240
39552
43968
43072
37312
38528
38720
36096
39104
36032
43648
39040
43840
38784
38912
42560
38208
34624
43968
36672
37440
34816
41408
38080
38272
38848
39488
38208
38784
38912
37760
36992
40960
38400
35968
35968
38720
36608
41088
36544
38720
43328
41152
38208
38528
42304
36544
41216
37312
37696
38784
35392
38016
38976
38912
38784
40000
38784
38208
34688
39168
43776
37184
39040
37504
35264
38720
41920
39488
38976
42176
41280
37184
38784
36672
34880
39168
35584
37888
41600
38080
35840
42368
35072
38656
39232
37440
38784
36288
42176
38912
38912
38976
39488
37824
34176
40832
37504
39104
40704
37120
39552
34368
38848
37248
39936
43392
39936
41920
38912
38912
39424
42880
35968
34624
34368
42432
38976
38144
36544
37440
40192
36608
43264
42496
39488
39936
39360
37440
38080
39296
42176
39488
35264
36544
34368
34240
39104
35200
39040
43264
38976
36672
37824
41984
37440
38464
39488
34816
39104
39552
42304
35456
42304
37120
38656
43840
36224
36608
38976
39232
40896
37312
38144
41088
36416
38208
38592
34432
37696
37824
36224
34304
38912
35136
38720
38656
39424
38464
43712
38400
39040
44032
38336
37248
36544
38656
35776
39168
44032
36544
37888
41472
36672
38720
37120
36928
34432
39040
38464
36032
38528
39680
38656
37568
42240
38336
38784
38656
39168
35840
38528
37440
35776
35968
38080
41984
43392
42048
38720
43776
37248
37888
35264
43904
39040
43264
36096
41152
36032
39104
37696
41088
38464
38400
43520
39104
43840
37376
36224
40832
36224
34304
42176
37120
36480
38080
38976
42432
38336
39104
43904
35200
38656
34688
37888
43392
39168
36736
37952
41024
39168
35776
36096
34560
38080
41984
38400
37504
42432
38848
38528
38272
41728
38080
38016
40896
39104
43712
39232
43456
38912
38720
37440
39104
35968
37248
39488
41792
35264
38208
38720
43520
38272
36928
39168
38720
38784
34304
37440
42688
42176
34624
37568
34880
37568
38272
35840
34944
38080
43392
39040
37824
42368
38656
35584
35776
38720
41216
39936
38144
37056
43712
39104
38016
40896
36672
35456
34880
38720
42048
38272
42432
38016
38720
39168
37760
42112
34432
38976
41664
41088
36672
36736
38208
39296
35712
42624
38976
36224
38080
39616
38784
34816
37888
39680
35648
36096
43968
38016
38720
34816
38016
40896
34432
37632
39104
41984
38720
38912
37120
34816
38272
40064
34624
36544
36096
37248
38656
37312
42816
38976
37248
42688
39296
42880
39104
43584
38720
37376
42432
36736
38784
36160
39552
40896
38784
38976
37888
38592
39552
34368
38016
43200
38144
36736
40960
38784
35712
38528
43456
38016
43008
38976
38720
43072
37312
36160
42496
37632
34240
38784
38016
37184
37312
42368
38528
39488
36288
38976
36416
39488
38784
42624
36608
36160
38016
42496
38464
38784
38720
34816
38656
41664
38784
43840
38784
38208
37760
40768
34304
41088
41152
39040
39040
42048
36736
41344
35712
35008
37184
37632
38016
38912
38592
42432
38912
35136
34432
39552
37248
36224
42048
38976
40960
39168
36544
43840
34432
38400
37696
42304
36288
38464
41408
38080
35328
37376
41344
40256
37760
40768
43456
43520
38528
42240
39040
35648
39360
34560
39296
41600
43840
39616
34496
37696
39040
36224
39360
42240
34496
36864
37312
41408
40896
35264
38592
38784
38720
38720
38784
36288
35776
36224
40000
35456
38784
36608
34624
40128
38976
37056
38912
41280
38592
38784
39488
38656
41024
37312
38848
38400
34496
40064
35584
38976
43648
36992
38912
43904
36736
38336
34432
38976
39296
36224
35392
39680
43968
36032
36928
38016
36416
38784
42240
38720
35648
39104
43584
34560
37440
37888
39296
38720
39104
39552
39040
40896
40192
36864
34432
38784
39488
36672
38720
39040
34304
36736
36992
42496
34496
37952
39040
39168
35392
38784
34368
43008
39168
37440
34624
42176
37440
38976
38272
38720
38208
34880
41024
37440
38080
37696
38464
43840
41408
35840
41088
36672
38912
39040
43392
38784
40896
37056
38912
43968
38912
38720
38400
34688
42240
34304
41728
36416
41472
40896
35072
35520
41920
35008
36416
43328
38976
39424
43328
35456
40256
37760
38720
35712
36928
37376
39680
39168
37440
42880
37888
34432
40256
37696
39040
35712
42176
38656
43072
38400
38976
36992
39232
39680
35264
42176
38784
37952
42048
34560
37760
38656
36672
38784
43840
41024
38464
40064
34688
37376
38784
37056
43776
42176
36864
43328
34368
38528
38592
38208
38016
38976
36032
42240
38656
34752
37952
36352
36736
37056
40896
42816
38144
38464
36224
34432
37632
39168
44032
37440
39168
36224
38208
36864
43904
40704
35072
38144
36800
38272
39296
34304
39360
39040
40960
42880
34304
39040
37568
38720
36480
36544
42176
39040
37568
42624
39040
37504
35008
38080
41920
35200
38848
38720
35904
42752
36672
36224
35712
38720
39040
35840
42752
38016
41984
38656
36416
41088
41728
34496
38400
42176
38272
36672
42688
43776
42880
39296
39680
38720
34752
37888
39040
37504
39104
35456
35584
38592
39040
35712
38720
41088
34688
37376
37184
43520
39040
37760
39168
37376
37056
43904
38976
32064
32128
32064
32192
32064
32192
32064
32000
32064
32128
32064
32128
32128
32192
32128
32128
32128
32128
32128
32064
32128
32064
32128
32064
32192
32128
32128
32128
32064
32064
32128
32064
32128
32192
32064
32192
32128
32128
32064
32128
32192
32064
32192
32192
32064
32192
32128
32064
32064
32128
32128
32128
32064
32128
32064
32128
32128
32192
32128
32128
32192
32000
32128
32128
32128
32064
32128
32192
32128
32128
32128
32064
32064
32128
32128
32128
32128
32000
32064
32064
32128
32064
32128
32192
32128
32064
32128
32128
32064
32128
32128
32064
32064
32128
32128
32128
32064
32192
32128
32128
32064
32256
32128
32064
32064
32192
32128
32064
32128
32192
32128
32064
32064
32128
32128
32064
32128
32064
32064
32128
32128
32192
32128
32064
32128
32128
32128
32128
32128
32128
32192
32064
32128
32128
32128
32064
32000
32192
32064
32064
32064
32128
32064
32128
32064
32128
32064
32256
32128
32192
32128
32064
32192
32128
32064
32192
32064
32128
32064
32064
32064
32128
32192
32064
32128
32064
32064
32192
32128
32128
32192
32192
32128
32128
32000
32128
32064
32128
32064
32128
32128
32128
32128
32128
32064
32128
32192
32128
32064
32128
32128
32192
32064
32128
32128
32064
32192
32128
32064
32128
32064
32128
32128
32128
32192
32128
32192
32064
32128
32192
32064
32128
32128
32128
32128
32064
32128
32128
32192
32064
32128
32128
32064
32064
32128
32064
32128
32192
32128
32064
32192
32192
32128
32128
32128
32128
32128
32128
32128
32128
32128
32128
32064
32128
32128
32128
32064
32128
32128
32064
32064
32064
32128
32128
32128
32128
32128
32128
32000
32000
32192
32128
32192
32064
32000
32064
32128
32064
32064
32128
32128
32128
32064
32128
32192
32128
32064
32128
32128
32128
32128
32192
32064
32064
32192
32064
32128
32128
32064
32064
32128
32064
32064
32128
32128
32064
32064
32192
32128
32128
32128
32256
32000
32064
32128
32064
32128
32128
32128
32128
32128
32128
32000
32128
32128
32192
32192
32064
32128
32128
32192
32064
32128
32128
32064
32128
32064
32128
32192
32128
32064
32192
32128
32128
32128
32128
32192
32128
32192
32064
32064
32064
32128
32128
32128
32064
32064
32064
32128
32128
32128
32000
32064
32128
32192
32000
32064
32128
32064
32128
32128
32128
32128
32128
32128
32000
32064
32064
32064
32064
32128
32128
32064
32128
32128
32128
32000
32128
32064
32064
32064
32128
32128
32128
32128
32128
32192
32064
32128
32128
32128
32128
32064
32064
32064
32064
32128
32128
32064
32128
32064
32192
32128
32064
32000
32128
32128
32128
32128
32128
32000
32064
32064
32064
32064
32064
32064
32064
32128
32192
32128
32128
32064
32128
32064
32064
32128
32064
32064
32128
32128
32064
32064
32128
32128
32064
32128
32128
32064
32192
32064
32064
32128
32128
32064
32128
32128
32128
32064
32064
32128
32064
32128
32128
32128
32128
32128
32064
32064
32128
32064
32128
32064
32064
32128
32128
32064
32064
32192
32128
32128
32064
32128
32128
32128
32064
32064
32064
32128
32064
32064
32064
32192
32192
32064
32064
32128
32128
32128
32064
32128
32064
32064
32128
32128
32064
32128
32064
32128
32128
32128
32128
32064
32064
32064
32064
32128
32064
32128
32064
32192
32064
32128
32128
32128
32128
32128
32128
32064
32128
32192
32000
32064
32128
32128
32128
32064
32128
32128
32128
32064
32256
32000
32128
32128
32192
32192
32128
32128
32064
32128
32064
32128
32128
32064
32128
32192
32128
32192
32128
32192
32128
32128
32128
32128
32064
32192
32128
32128
32128
32064
32192
32128
32128
32128
32064
32128
32192
32064
32128
32128
32128
32064
32128
32128
32128
32128
32128
32064
32064
32128
32192
32128
32192
32192
32064
32128
32128
32064
32128
32128
32064
32064
32128
32128
32128
32128
32128
32128
32128
32064
32128
32192
32128
32064
32192
32128
32256
32128
32128
32128
32192
32128
32128
32192
32128
32128
32128
32128
32192
32128
32064
32064
32064
32064
32064
32064
32128
32128
32128
32128
32128
32128
32128
32064
32128
32064
32128
32064
32064
32128
32192
32128
32064
32192
32128
32192
32128
32064
32192
32064
32064
32064
32192
32064
32192
32128
32064
32064
32128
32128
32128
32128
32128
32128
32064
32064
32128
32192
32128
32064
32128
32192
32064
32128
32192
32000
32128
32128
32064
32064
32064
32064
32128
32128
32128
32128
32128
32128
32192
32128
32128
32064
32128
32192
32192
32000
32128
32128
32128
32128
32064
32064
32128
32128
32128
32064
32064
32128
32128
32064
32128
32192
32064
32192
32192
32064
32128
32128
32192
32128
32128
32128
32128
32064
32128
32064
32064
32064
32064
32128
32064
32064
32128
32128
32128
32128
32064
32128
32064
32128
